Country Code,Year,Inflation,Population,GDP,Export,Import
ABW,1980,,59909.0,,,
ABW,1981,,60563.0,,,
ABW,1982,,61276.0,,,
ABW,1983,,62228.0,,,
ABW,1984,,62901.0,,,
ABW,1985,4.03225805628628,61728.0,,,
ABW,1986,1.07396640826829,59931.0,405586592.17877096,105.0227080669,47.4326692655
ABW,1987,3.64304545817706,59159.0,487709497.2067039,115.5036515338,58.3646750583
ABW,1988,3.12186849610723,59331.0,596648044.6927375,135.0664273764,83.1509743506
ABW,1989,3.99162804604575,60443.0,695530726.2569833,101.3492672366,95.5619217108
ABW,1990,5.83668775158166,62753.0,764804469.273743,123.596991199,132.571550693
ABW,1991,5.55555555555579,65896.0,872067039.1061453,113.7089664254,118.9001782787
ABW,1992,3.8733753699648,69005.0,958659217.877095,38.2328993577,122.6065546363
ABW,1993,5.2155599603571,73685.0,1083240223.4636872,54.618427655,131.0110362156
ABW,1994,6.3110797127044,77595.0,1245810055.8659215,52.017550141,134.7188957237
ABW,1995,3.36139107320899,79805.0,1320670391.0614524,408.6593966663,127.7008551758
ABW,1996,3.22528797213979,83021.0,1379888268.1564243,525.7409795016,162.7290183815
ABW,1997,2.99994809778412,86301.0,1531843575.4189944,523.1823215149,169.2163491405
ABW,1998,1.86948853615541,88451.0,1665363128.49162,353.3295922177,121.4145015498
ABW,1999,2.28037198258753,89659.0,1722905027.9329607,421.4705838311,159.4317297701
ABW,2000,4.04402131190513,90588.0,1873452513.9664805,765.4801086572,206.4605391594
ABW,2001,2.88360430316264,91439.0,1896456983.2402236,735.0273763321,189.679228355
ABW,2002,3.31524678585423,92074.0,1961843575.4189944,451.3129996311,161.3216186118
ABW,2003,3.65636507938418,93128.0,2044111731.8435757,622.4027422578,191.7344254844
ABW,2004,2.52912946932762,95138.0,2254830726.2569838,1041.8567332726,287.0431729563
ABW,2005,3.39778677828806,97635.0,2360017318.435754,1339.6026269054,342.9094580465
ABW,2006,3.60802438784541,99405.0,2469782681.5642457,1430.5534407254,377.7052938916
ABW,2007,5.39256784475517,100150.0,2677641340.782123,1579.2568214501,409.9767992818
ABW,2008,8.95598705177784,100917.0,2843024581.0055866,1655.0743935901,480.7345062109
ABW,2009,-2.13542872046937,101604.0,2553793296.089385,592.0519315423,195.8314639347
ABW,2010,2.07814071860787,101838.0,2453597206.7039104,80.2744823208,111.5047861077
ABW,2011,4.31629742195203,102591.0,2637859217.8770947,1571.3260433509,473.1927853598
ABW,2012,0.627471992893373,104110.0,2615208379.888268,421.3349915837,163.5913086482
ABW,2013,-2.37206524252261,105675.0,2727849720.670391,84.6465351277,110.0974015334
ABW,2014,0.421440918881214,106807.0,2790849720.670391,78.5460998079,107.9527923732
ABW,2015,0.474763597342641,107906.0,2962907262.5698323,100.0,100.0
ABW,2016,-0.931195987079561,108727.0,2983635195.5307264,86.1547328754,91.0374434848
ABW,2017,-1.02828178762012,108735.0,3092429050.27933,40.8293267454,89.8930014787
ABW,2018,3.62604141352961,108908.0,3276184357.541899,58.8712784219,98.5255811985
ABW,2019,4.25746204335428,109203.0,3395798882.6815643,39.6035369235,96.4168008286
ABW,2020,,108587.0,2481857122.8401003,26.4868882053,68.8589409242
ABW,2021,,107700.0,2929446578.2510448,38.7390229483,84.2328519794
AFG,1980,,13169311.0,,87.0595847606,23.2794187703
AFG,1981,,11937581.0,,90.1822626748,24.5362692937
AFG,1982,,10991378.0,,91.9163620942,26.6264062022
AFG,1983,,10917982.0,,94.6415610285,29.4640092693
AFG,1984,,11190221.0,,82.2106011244,38.4668240869
AFG,1985,,11426852.0,,73.6284326707,33.0601520874
AFG,1986,,11420074.0,,71.6890990013,38.8543991491
AFG,1987,,11387818.0,,66.4880996926,27.5704282976
AFG,1988,,11523298.0,,51.2630964304,24.9238443558
AFG,1989,,11874088.0,,30.6474470286,22.7465030712
AFG,1990,,12045660.0,,30.5383351678,25.9121607444
AFG,1991,,12238879.0,,24.4202765184,17.0533023684
AFG,1992,,13278974.0,,17.0162565136,11.3780962235
AFG,1993,,14943172.0,,13.7688793171,11.5995676822
AFG,1994,,16250794.0,,21.8223747655,10.3814746558
AFG,1995,,17065836.0,,29.0616987822,5.011093681
