Country Code,Year,GDP
CUB,1965,
CUB,1966,
CUB,1967,
CUB,1968,
CUB,1969,
CUB,1970,5693005200.0
CUB,1971,6914658400.0
CUB,1972,8135150891.920252
CUB,1973,9987709650.18094
CUB,1974,11405957317.073172
CUB,1975,13027415243.90244
CUB,1976,13789579902.557858
CUB,1977,14206158674.698795
CUB,1978,17844705324.675323
CUB,1979,19584443287.671234
CUB,1980,19912889861.11111
CUB,1981,20150254096.38554
CUB,1982,20953510235.294117
CUB,1983,22204940512.223515
CUB,1984,24039383608.42345
CUB,1985,22920490774.101974
CUB,1986,24226574634.029278
CUB,1987,25213935012.0819
CUB,1988,27458999472.295513
CUB,1989,27023468665.89773
CUB,1990,28645436569.148937
CUB,1991,24316556025.658524
CUB,1992,22085858243.243244
CUB,1993,22367254864.864864
CUB,1994,28448326756.756756
CUB,1995,30429803651.2192
CUB,1996,25017368700.0
CUB,1997,25365908100.0
CUB,1998,25736331200.0
CUB,1999,28364615200.0
CUB,2000,30565400000.0
CUB,2001,31682400000.0
CUB,2002,33590500000.0
CUB,2003,35901200000.0
CUB,2004,38203000000.0
CUB,2005,42643836100.0
CUB,2006,48835925925.92593
CUB,2007,54262870370.37037
CUB,2008,56302129629.62962
CUB,2009,57481481481.481476
CUB,2010,59562962962.96296
CUB,2011,68990000000.0
CUB,2012,73141000000.0
CUB,2013,77148000000.0
CUB,2014,80656100000.0
CUB,2015,87132800000.0
CUB,2016,91370407863.70001
CUB,2017,96850649691.7406
CUB,2018,100050036096.123
CUB,2019,103427600000.0
CUB,2020,107351800000.0
CUB,2021,
CUB,2022,
CUB,2023,
CUW,1960,
CUW,1961,
CUW,1962,
CUW,1963,
CUW,1964,
CUW,1965,
CUW,1966,
CUW,1967,
CUW,1968,
CUW,1969,
CUW,1970,
CUW,1971,
CUW,1972,
CUW,1973,
CUW,1974,
CUW,1975,
CUW,1976,
CUW,1977,
CUW,1978,
CUW,1979,
CUW,1980,
CUW,1981,
CUW,1982,
CUW,1983,
CUW,1984,
CUW,1985,
CUW,1986,
CUW,1987,
CUW,1988,
CUW,1989,
CUW,1990,
CUW,1991,
CUW,1992,
CUW,1993,
CUW,1994,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,2120511229.0502794
CUW,2001,2143450726.2569833
CUW,2002,2160784692.73743
CUW,2003,2202117374.301676
CUW,2004,2237160502.793296
CUW,2005,2344637262.5698323
CUW,2006,2457581731.8435755
CUW,2007,2593831508.379888
CUW,2008,2833476145.2513967
CUW,2009,2869153184.357542
CUW,2010,2951342793.296089
CUW,2011,2930092234.6368713
CUW,2012,3012836256.98324
CUW,2013,3033568603.3519554
CUW,2014,3059406983.2402234
CUW,2015,3058779217.8770947
CUW,2016,3024690167.5977654
CUW,2017,3033433240.2234635
CUW,2018,3046364804.4692736
CUW,2019,3026124134.0782123
CUW,2020,2534327597.765363
CUW,2021,2739608156.424581
CUW,2022,3075180834.7241673
CUW,2023,3281419347.3705306
CYM,1960,
CYM,1961,
CYM,1962,
CYM,1963,
CYM,1964,
CYM,1965,
CYM,1966,
CYM,1967,
CYM,1968,
CYM,1969,
CYM,1970,
CYM,1971,
CYM,1972,
CYM,1973,
CYM,1974,
CYM,1975,
CYM,1976,
CYM,1977,
CYM,1978,
CYM,1979,
CYM,1980,
CYM,1981,
CYM,1982,
CYM,1983,
CYM,1984,
CYM,1985,
CYM,1986,
CYM,1987,
CYM,1988,
CYM,1989,
CYM,1990,
CYM,1991,
CYM,1992,
CYM,1993,
CYM,1994,
CYM,1995,
CYM,1996,
CYM,1997,
CYM,1998,
CYM,1999,
CYM,2000,
CYM,2001,
CYM,2002,
CYM,2003,
CYM,2004,
CYM,2005,
CYM,2006,4200288241.1529646
CYM,2007,4466278065.112261
CYM,2008,4585949023.796095
CYM,2009,4281714566.8582673
CYM,2010,4156841107.3644295
CYM,2011,4186073104.292417
CYM,2012,4291004524.018096
CYM,2013,4405796023.1840925
CYM,2014,4562853611.414446
CYM,2015,4708167232.668931
CYM,2016,4909322237.288949
CYM,2017,5166281305.12522
CYM,2018,5530178440.713762
CYM,2019,5941896607.586431
CYM,2020,5655358021.432086
CYM,2021,6060026520.10608
CYM,2022,6600843963.375854
CYM,2023,7139428557.714231
CYP,1960,
CYP,1961,
CYP,1962,
CYP,1963,
CYP,1964,
CYP,1965,
CYP,1966,
CYP,1967,
CYP,1968,
CYP,1969,
CYP,1970,
CYP,1971,
CYP,1972,
CYP,1973,
CYP,1974,
CYP,1975,489912542.329518
CYP,1976,576090016.3561794
CYP,1977,734876217.9733616
CYP,1978,964024705.2824227
CYP,1979,1288699035.4047651
CYP,1980,2154311276.9485903
CYP,1981,2087496373.7796376
CYP,1982,2159242416.76942
CYP,1983,2160364071.1902113
CYP,1984,2278248953.1405787
CYP,1985,2430411900.1919384
CYP,1986,3090734463.276836
CYP,1987,3704813885.5054812
CYP,1988,4278792597.2396483
CYP,1989,4563482603.550296
CYP,1990,5591130217.669654
CYP,1991,5770197348.484848
CYP,1992,6912150456.323338
CYP,1993,6590291048.292109
CYP,1994,7425703928.571429
CYP,1995,9933137128.072445
CYP,1996,10011914680.050188
CYP,1997,9547816419.612314
CYP,1998,10248618778.280542
CYP,1999,10497907227.615965
CYP,2000,9985847313.854855
CYP,2001,10397898907.103825
CYP,2002,11420228846.153845
CYP,2003,14547329558.323896
CYP,2004,17320551250.0
CYP,2005,18433412510.88173
CYP,2006,20072754986.827248
CYP,2007,23968727073.638103
CYP,2008,27844646257.506958
CYP,2009,26048179949.17415
CYP,2010,25799940077.607452
CYP,2011,27641547909.70109
CYP,2012,25047436974.68195
CYP,2013,23959712860.83313
CYP,2014,23225918259.98236
CYP,2015,19909278416.857502
CYP,2016,21046462280.59786
CYP,2017,22946570628.7576
CYP,2018,25754001367.544785
CYP,2019,26196667099.53027
CYP,2020,25555093854.29683
CYP,2021,30372874319.628525
CYP,2022,30976176886.85206
CYP,2023,33886930712.33943
CZE,1960,
CZE,1961,
CZE,1962,
CZE,1963,
CZE,1964,
CZE,1965,
CZE,1966,
CZE,1967,
CZE,1968,
CZE,1969,
CZE,1970,
CZE,1971,
CZE,1972,
CZE,1973,
CZE,1974,
CZE,1975,
CZE,1976,
CZE,1977,
CZE,1978,
CZE,1979,
CZE,1980,
CZE,1981,
CZE,1982,
CZE,1983,
CZE,1984,
CZE,1985,
CZE,1986,
CZE,1987,
CZE,1988,
CZE,1989,
CZE,1990,41016881802.48427
CZE,1991,30071014282.32181
CZE,1992,35051065440.39618
CZE,1993,41155654032.17508
CZE,1994,48188478339.41289
CZE,1995,60572381311.22834
CZE,1996,67804105329.85574
CZE,1997,62539765163.13023
CZE,1998,67187217327.73255
CZE,1999,65586562604.86213
CZE,2000,62175642238.08475
CZE,2001,68135304463.96412
CZE,2002,82607869609.57402
CZE,2003,100435924704.88142
CZE,2004,120147899983.65746
CZE,2005,137264185596.09975
CZE,2006,156236258386.58853
CZE,2007,190040702286.91663
CZE,2008,236506264753.94952
CZE,2009,206971882704.71594
CZE,2010,211168667286.26968
CZE,2011,231429378717.31192
CZE,2012,210363223087.72824
CZE,2013,213024360541.11862
CZE,2014,210911285077.68277
CZE,2015,189107698561.9188
CZE,2016,198160659303.93896
CZE,2017,221563575696.2173
CZE,2018,251992360762.23602
CZE,2019,256794209028.76953
CZE,2020,251109660602.53552
CZE,2021,290972714482.31274
CZE,2022,301831228325.55554
CZE,2023,343207874553.7345
DEU,1960,84619845881.26076
DEU,1961,96558204043.10281
DEU,1962,105895435234.34286
DEU,1963,112232503744.0996
DEU,1964,123330404665.08583
DEU,1965,134774688191.16107
DEU,1966,143304275683.9795
DEU,1967,145100667772.6901
DEU,1968,156527292653.157
DEU,1969,177733486326.06015
DEU,1970,216629229947.0956
DEU,1971,250900942396.69885
DEU,1972,300899944795.4364
DEU,1973,399833571167.21545
DEU,1974,446934971657.4711
DEU,1975,492434094920.1049
DEU,1976,521658712132.98114
DEU,1977,602698323085.9934
DEU,1978,743182891918.2085
DEU,1979,884574218333.1554
DEU,1980,953772499462.0186
DEU,1981,803404797057.5509
DEU,1982,779421633755.1383
DEU,1983,773507930294.9061
DEU,1984,727767760978.6268
DEU,1985,735218723093.2766
DEU,1986,1050092624515.8965
DEU,1987,1302932318824.8096
DEU,1988,1406367016371.5334
DEU,1989,1404092925205.451
DEU,1990,1778162195860.0654
DEU,1991,1875792575132.587
DEU,1992,2141377582968.0652
DEU,1993,2078954217437.596
DEU,1994,2215282632276.7266
DEU,1995,2593053091306.128
DEU,1996,2506576553158.305
DEU,1997,2218790886532.822
DEU,1998,2247760364565.9663
DEU,1999,2213873468586.8774
DEU,2000,1966980701145.1023
DEU,2001,1966381496641.7346
DEU,2002,2102350798305.886
DEU,2003,2534715518349.014
DEU,2004,2852317768061.7837
DEU,2005,2893393187361.866
DEU,2006,3046308753670.584
DEU,2007,3484056680854.913
DEU,2008,3808786022312.499
DEU,2009,3479800820863.279
DEU,2010,3468154343000.007
DEU,2011,3824828563521.408
DEU,2012,3597896500945.3135
DEU,2013,3808086291482.364
DEU,2014,3965800686309.79
DEU,2015,3423568450957.0293
DEU,2016,3537784107980.553
DEU,2017,3763092263752.9478
DEU,2018,4052008447223.5264
DEU,2019,3957208055215.6797
DEU,2020,3940142541354.0967
DEU,2021,4348297440387.527
DEU,2022,4163596357879.3936
DEU,2023,4525703903627.531
DJI,1960,
DJI,1961,
DJI,1962,
DJI,1963,
DJI,1964,
DJI,1965,
DJI,1966,
DJI,1967,
DJI,1968,
DJI,1969,
DJI,1970,
DJI,1971,
DJI,1972,
DJI,1973,
DJI,1974,
DJI,1975,
DJI,1976,
DJI,1977,
DJI,1978,
DJI,1979,
DJI,1980,
DJI,1981,
DJI,1982,
DJI,1983,
DJI,1984,
DJI,1985,340989527.96799475
DJI,1986,
DJI,1987,373371738.2864152
DJI,1988,395794538.6307752
DJI,1989,409220087.1028184
DJI,1990,452328087.28287596
DJI,1991,462421998.5257792
DJI,1992,478058304.8711182
DJI,1993,466048469.2298603
DJI,1994,491689220.7448754
DJI,1995,497723960.58991337
DJI,1996,494004647.7343702
DJI,1997,502675542.0012266
DJI,1998,514267869.30075794
DJI,1999,536080148.09729856
DJI,2000,551230861.8565054
DJI,2001,572417440.8201619
DJI,2002,591122039.6013976
DJI,2003,622044665.5150489
DJI,2004,666072101.7775052
DJI,2005,708633194.7265658
DJI,2006,768873684.032838
DJI,2007,847918929.1079838
DJI,2008,999105339.2677286
DJI,2009,1049110684.724934
DJI,2010,1128611700.361803
DJI,2011,1239144501.7752545
DJI,2012,1353632941.520698
DJI,2013,2042817162.8563871
DJI,2014,2214679081.256576
DJI,2015,2424391785.4389744
DJI,2016,2604955228.701166
DJI,2017,2762581334.2261186
DJI,2018,2913466732.1250725
DJI,2019,3088853638.568318
DJI,2020,3185150981.032067
DJI,2021,3385825228.8699703
DJI,2022,3674298479.076755
DJI,2023,4098530513.5577674
DMA,1960,
DMA,1961,
DMA,1962,
DMA,1963,
DMA,1964,
DMA,1965,
DMA,1966,
DMA,1967,
DMA,1968,
DMA,1969,
DMA,1970,
DMA,1971,
DMA,1972,
DMA,1973,
DMA,1974,
DMA,1975,
DMA,1976,
DMA,1977,45872947.4074074
DMA,1978,57130215.55555555
DMA,1979,55017758.88888889
DMA,1980,72804653.33333333
DMA,1981,82107391.1111111
DMA,1982,89527576.66666666
DMA,1983,98665191.48148146
DMA,1984,109157070.74074073
DMA,1985,119491932.96296296
DMA,1986,135161958.5185185
DMA,1987,151868754.44444445
DMA,1988,171106184.07407406
DMA,1989,185137242.96296296
DMA,1990,201429629.6296296
DMA,1991,219762962.96296296
DMA,1992,234059259.25925925
DMA,1993,245525925.9259259
DMA,1994,264374074.07407406
DMA,1995,274522222.2222222
DMA,1996,292285185.1851852
DMA,1997,302988888.8888889
DMA,1998,322411111.1111111
DMA,1999,331759259.2592592
DMA,2000,333470370.3703703
DMA,2001,340203703.7037037
DMA,2002,333196296.2962963
DMA,2003,343311111.1111111
DMA,2004,367200000.0
DMA,2005,364255555.5555555
DMA,2006,390251851.8518519
DMA,2007,421374074.07407403
DMA,2008,458188888.88888884
DMA,2009,489074074.07407403
DMA,2010,493825925.9259259
DMA,2011,501025925.9259259
DMA,2012,485996296.29629624
DMA,2013,498296296.29629624
DMA,2014,520429629.6296296
DMA,2015,540737037.037037
DMA,2016,576229629.6296296
DMA,2017,521551851.8518518
DMA,2018,554770370.3703704
DMA,2019,611537037.037037
DMA,2020,504214814.8148148
DMA,2021,555266666.6666666
DMA,2022,607159259.2592592
DMA,2023,653992592.5925926
DNK,1960,6361166544.503492
DNK,1961,7058361229.354155
DNK,1962,7953274741.293034
DNK,1963,8466044979.879962
DNK,1964,9677401337.173094
DNK,1965,10870670865.321096
DNK,1966,11931740293.037807
DNK,1967,13059064805.87742
DNK,1968,13505574133.333334
DNK,1969,15414902666.666666
DNK,1970,17075457733.333334
DNK,1971,19086192720.46645
DNK,1972,23230667549.249565
DNK,1973,30718181337.300602
DNK,1974,34125712480.926678
DNK,1975,40418967665.58769
DNK,1976,44503607444.16873
DNK,1977,49711709588.21962
DNK,1978,60320089217.71298
DNK,1979,70393030602.54704
DNK,1980,70811287815.61064
DNK,1981,61459941460.538506
DNK,1982,60084214872.065674
DNK,1983,60331158447.23893
DNK,1984,58868891334.99411
DNK,1985,62452421010.90937
DNK,1986,87748695216.90768
DNK,1987,109183446340.0728
DNK,1988,115540189705.11774
DNK,1989,112312200760.5811
DNK,1990,138217740684.48438
DNK,1991,139180507777.69092
DNK,1992,152966494259.53845
DNK,1993,143111306004.10248
DNK,1994,156017919221.4571
DNK,1995,184848481008.13937
DNK,1996,187481157845.72403
DNK,1997,173241365735.4834
DNK,1998,176877077513.13275
DNK,1999,177887720535.5351
DNK,2000,164043817223.58997
DNK,2001,164881594415.34097
DNK,2002,178788209558.31128
DNK,2003,218421193436.2524
DNK,2004,251986155630.85242
DNK,2005,265150087711.98453
DNK,2006,283386151543.6874
DNK,2007,320213157595.0181
DNK,2008,354979471960.142
DNK,2009,322619152194.5942
DNK,2010,322345594075.47015
DNK,2011,344315595263.17456
DNK,2012,326792574244.9627
DNK,2013,344631016965.12024
DNK,2014,352832602064.45154
DNK,2015,301758922337.6373
DNK,2016,312181849372.233
DNK,2017,331610593961.98785
DNK,2018,355293374912.39276
DNK,2019,345401473012.6152
DNK,2020,355631021931.62103
DNK,2021,408378204639.99896
DNK,2022,401945576107.9633
DNK,2023,407091920305.4043
DOM,1960,672399700.0
DOM,1961,654100200.0
DOM,1962,824100000.0
DOM,1963,940799900.0
DOM,1964,1025599900.0
DOM,1965,888100000.0
DOM,1966,983900000.0
DOM,1967,1034800000.0
DOM,1968,1079100000.0
DOM,1969,1230500000.0
DOM,1970,1485500000.0
DOM,1971,1666500000.0
DOM,1972,1987400000.0
DOM,1973,2344800000.0
DOM,1974,2925700000.0
DOM,1975,3599200000.0
DOM,1976,3951500000.0
DOM,1977,4587100000.0
DOM,1978,4734400000.0
DOM,1979,5498800000.0
DOM,1980,6761300000.0
DOM,1981,7561300000.0
DOM,1982,8267400000.0
DOM,1983,9220600000.0
DOM,1984,11594000000.0
DOM,1985,5044579979.232849
DOM,1986,6122128557.572428
DOM,1987,5827050753.259373
DOM,1988,5374299981.496984
DOM,1989,6686593059.936909
DOM,1990,7073675544.790213
DOM,1991,9824483339.945175
DOM,1992,11605382504.0
DOM,1993,13081042400.0
DOM,1994,14644734599.477839
DOM,1995,16637370839.160841
DOM,1996,18241622547.590794
DOM,1997,20017450041.30753
DOM,1998,21672215546.764217
DOM,1999,22136579396.921772
DOM,2000,24305780628.6677
DOM,2001,25601823687.57415
DOM,2002,27137440786.256207
DOM,2003,21403167848.144363
DOM,2004,22322387382.494026
DOM,2005,35777560683.93658
DOM,2006,37879830084.26267
DOM,2007,43965458508.50559
DOM,2008,48122601530.3324
DOM,2009,48261078913.72663
DOM,2010,53860187257.959335
DOM,2011,58029773599.45505
DOM,2012,60681535652.537346
DOM,2013,62682159338.03544
DOM,2014,67179955677.279144
DOM,2015,71164826836.5281
DOM,2016,75704647877.65591
DOM,2017,79998046305.79002
DOM,2018,85555390139.11797
DOM,2019,88941372558.23965
DOM,2020,78844656298.17764
DOM,2021,94243425938.36469
DOM,2022,113537368176.1303
DOM,2023,121444279313.93079
DZA,1960,2723615451.3009768
DZA,1961,2434747055.940175
DZA,1962,2001444543.9188507
DZA,1963,2702982017.6380277
DZA,1964,2909316435.287398
DZA,1965,3136284306.8546867
DZA,1966,3039859187.4516416
DZA,1967,3370870376.296824
DZA,1968,3852147026.773019
DZA,1969,4257253264.088344
DZA,1970,4863526896.574075
DZA,1971,5077183093.889678
DZA,1972,6766743956.8888855
DZA,1973,8707858912.12481
DZA,1974,13209871625.904444
DZA,1975,15557902754.033009
DZA,1976,17728240932.315838
DZA,1977,20972113684.955814
DZA,1978,26364491313.447136
DZA,1979,33243706859.659607
DZA,1980,42345829079.206245
DZA,1981,44348590460.92876
DZA,1982,45207167470.34967
DZA,1983,48801369800.36752
DZA,1984,53698548293.07447
DZA,1985,57937868670.193726
DZA,1986,63692007897.383354
DZA,1987,66745818375.492966
DZA,1988,59089396860.43423
DZA,1989,55634721572.734276
DZA,1990,62048507531.33572
DZA,1991,45715676428.276596
DZA,1992,48003133346.995735
DZA,1993,49945584452.65057
DZA,1994,42543176828.923744
DZA,1995,41764291671.77111
DZA,1996,46941554225.35815
DZA,1997,48177612042.15065
DZA,1998,48187781984.48805
DZA,1999,48640671734.971115
DZA,2000,54790398570.328224
DZA,2001,59413400923.63635
DZA,2002,61516103406.16878
DZA,2003,73482264190.92455
DZA,2004,91913680985.17082
DZA,2005,107046618669.707
DZA,2006,123084258693.00974
DZA,2007,142482739809.84927
DZA,2008,180383848331.13458
DZA,2009,150317292079.35913
DZA,2010,177785053939.53052
DZA,2011,218331946925.30356
DZA,2012,227143746075.93402
DZA,2013,229701430292.1566
DZA,2014,238942664192.59
DZA,2015,187493855609.34464
DZA,2016,180763839522.15082
DZA,2017,189880896903.0733
DZA,2018,194554483655.52774
DZA,2019,193459662090.67682
DZA,2020,164873415325.20148
DZA,2021,186231205262.08237
DZA,2022,225638456572.14276
DZA,2023,247626161016.41446
EAP,1960,80752362533.57465
EAP,1961,71139478707.13487
EAP,1962,64884938431.84064
EAP,1963,70180391290.8683
EAP,1964,81068677593.11989
EAP,1965,94462962774.4065
EAP,1966,103347773512.51178
EAP,1967,100343693079.05917
EAP,1968,101445476912.45793
EAP,1969,114074715846.2244
EAP,1970,127031393750.39928
EAP,1971,136421043650.90068
EAP,1972,155334817415.3487
EAP,1973,195394493447.4887
EAP,1974,221436006090.22772
EAP,1975,248514352822.2981
EAP,1976,252685466658.84604
EAP,1977,291242349028.9152
EAP,1978,282672809916.1629
EAP,1979,327297318306.001
EAP,1980,377610746551.3664
EAP,1981,403201887097.02454
EAP,1982,423461067062.8162
EAP,1983,443397036708.904
EAP,1984,480418961340.8807
EAP,1985,526023424498.68207
EAP,1986,524630001202.2449
EAP,1987,518550689298.5282
EAP,1988,575590941895.733
EAP,1989,622222779778.256
EAP,1990,666707042108.9641
EAP,1991,723516368886.7549
EAP,1992,811406037169.0288
EAP,1993,890617970595.1724
EAP,1994,1071870810483.2592
EAP,1995,1322030872193.593
EAP,1996,1518329454783.5146
EAP,1997,1570608601735.3755
EAP,1998,1433203421342.4546
EAP,1999,1577918021912.8452
EAP,2000,1736183129453.7546
EAP,2001,1847281359888.6357
EAP,2002,2044577363437.312
EAP,2003,2314251832220.0527
EAP,2004,2683483098763.165
EAP,2005,3108469305951.51
EAP,2006,3743852184651.4194
EAP,2007,4733264174584.29
EAP,2008,5988921430189.719
EAP,2009,6493362123631.132
EAP,2010,7903112357496.09
EAP,2011,9653901165350.285
EAP,2012,10763685249439.975
EAP,2013,11874646667396.562
EAP,2014,12805534721608.387
EAP,2015,13329363887708.496
EAP,2016,13621109083386.316
EAP,2017,14888272499556.758
EAP,2018,16648930593614.852
EAP,2019,17222812070662.568
EAP,2020,17496305186280.455
EAP,2021,20849863760041.87
EAP,2022,21124945071215.355
EAP,2023,21162836277192.43
EAR,1960,151408515299.42554
EAR,1961,161302482593.38602
EAR,1962,165738639752.64233
EAR,1963,175832421253.22556
EAR,1964,201669284249.45557
EAR,1965,218788604348.1055
EAR,1966,216713742249.67154
EAR,1967,228806203816.00327
EAR,1968,249440275282.05743
EAR,1969,278740275609.8313
EAR,1970,296687834652.17535
EAR,1971,319406668038.7178
EAR,1972,352484048932.3541
EAR,1973,451082815549.1835
EAR,1974,632426283024.0404
EAR,1975,677078900559.9266
EAR,1976,739715112895.126
EAR,1977,827152414030.222
EAR,1978,945398938517.1082
EAR,1979,1112650709027.9927
EAR,1980,1383146100610.713
EAR,1981,1532276754847.596
EAR,1982,1461131232597.5144
EAR,1983,1474565522460.2502
EAR,1984,1495538432992.8613
EAR,1985,1491378555695.428
EAR,1986,1498939065691.0435
EAR,1987,1522999597560.8113
EAR,1988,1607487052573.3062
EAR,1989,1635214261172.2483
EAR,1990,1916507382316.0078
EAR,1991,2032922714756.6921
EAR,1992,2208642351546.717
EAR,1993,2382542937898.917
EAR,1994,2502477905739.7744
EAR,1995,2551929065600.456
EAR,1996,2767603354482.5894
EAR,1997,2955980119905.031
EAR,1998,2921200737480.9443
EAR,1999,3090347267190.696
EAR,2000,3377596807804.828
EAR,2001,3351041297124.3926
EAR,2002,3255022098356.481
EAR,2003,3621672593945.3604
EAR,2004,4208355525102.0073
EAR,2005,4895441112536.1045
EAR,2006,5597698102028.94
EAR,2007,6626614690968.571
EAR,2008,7456245069316.377
EAR,2009,7173658125839.238
EAR,2010,8713511453933.714
EAR,2011,9822753831818.615
EAR,2012,10268569123152.016
EAR,2013,10421356125925.31
EAR,2014,10776375021903.57
EAR,2015,10246602222996.305
EAR,2016,10547190614052.98
EAR,2017,11448641742933.223
EAR,2018,11610507701898.715
EAR,2019,11834959859719.938
EAR,2020,11006437195990.516
EAR,2021,12811302058068.777
EAR,2022,14147623772391.906
EAR,2023,14945896099125.39
EAS,1960,157146103914.433
EAS,1961,158406594384.51395
EAS,1962,162133212500.3456
EAS,1963,180953395655.59204
EAS,1964,207763121785.18945
EAS,1965,231255277193.4219
EAS,1966,258760858790.14423
EAS,1967,281216039492.68744
EAS,1968,310689490692.049
EAS,1969,358262363039.1935
EAS,1970,412623979689.6573
EAS,1971,458538537862.7559
EAS,1972,570106282930.7239
EAS,1973,751498531879.9994
EAS,1974,867035721570.4678
EAS,1975,948871294496.7056
EAS,1976,1043717545493.49
EAS,1977,1243781693598.072
EAS,1978,1571207808125.544
EAS,1979,1706323133768.9526
EAS,1980,1845993036855.9531
EAS,1981,2033286438994.5452
EAS,1982,1991572944986.875
EAS,1983,2119691197704.6384
EAS,1984,2267443690541.8525
EAS,1985,2391532033085.6323
EAS,1986,3125582987245.32
EAS,1987,3669656908739.578
EAS,1988,4410968845344.449
EAS,1989,4592729769987.813
EAS,1990,4793478723956.308
EAS,1991,5415422203781.871
EAS,1992,5919390903662.941
EAS,1993,6621549263649.785
EAS,1994,7406773345229.259
EAS,1995,8410571059755.293
EAS,1996,8104052553434.507
EAS,1997,7746408365377.98
EAS,1998,6933224748775.033
EAS,1999,7745113386044.474
EAS,2000,8377973566013.964
EAS,2001,7790170401820.932
EAS,2002,7913466252859.017
